sample_id,condition_start_utc,condition_end_utc,target_start_utc,target_end_utc,split
1091,2019-11-13T06:00:00Z,2020-01-12T00:00:00Z,2020-01-12T06:00:00Z,2020-02-11T00:00:00Z,train
1092,2019-11-13T12:00:00Z,2020-01-12T06:00:00Z,2020-01-12T12:00:00Z,2020-02-11T06:00:00Z,train
1093,2019-11-13T18:00:00Z,2020-01-12T12:00:00Z,2020-01-12T18:00:00Z,2020-02-11T12:00:00Z,train
1094,2019-11-14T00:00:00Z,2020-01-12T18:00:00Z,2020-01-13T00:00:00Z,2020-02-11T18:00:00Z,train
1095,2019-11-14T06:00:00Z,2020-01-13T00:00:00Z,2020-01-13T06:00:00Z,2020-02-12T00:00:00Z,train
1096,2019-11-14T12:00:00Z,2020-01-13T06:00:00Z,2020-01-13T12:00:00Z,2020-02-12T06:00:00Z,train
1097,2019-11-14T18:00:00Z,2020-01-13T12:00:00Z,2020-01-13T18:00:00Z,2020-02-12T12:00:00Z,train
1098,2019-11-15T00:00:00Z,2020-01-13T18:00:00Z,2020-01-14T00:00:00Z,2020-02-12T18:00:00Z,train
1099,2019-11-15T06:00:00Z,2020-01-14T00:00:00Z,2020-01-14T06:00:00Z,2020-02-13T00:00:00Z,train
1100,2019-11-15T12:00:00Z,2020-01-14T06:00:00Z,2020-01-14T12:00:00Z,2020-02-13T06:00:00Z,train
1101,2019-11-15T18:00:00Z,2020-01-14T12:00:00Z,2020-01-14T18:00:00Z,2020-02-13T12:00:00Z,train
1102,2019-11-16T00:00:00Z,2020-01-14T18:00:00Z,2020-01-15T00:00:00Z,2020-02-13T18:00:00Z,train
1103,2019-11-16T06:00:00Z,2020-01-15T00:00:00Z,2020-01-15T06:00:00Z,2020-02-14T00:00:00Z,train
1104,2019-11-16T12:00:00Z,2020-01-15T06:00:00Z,2020-01-15T12:00:00Z,2020-02-14T06:00:00Z,train
1105,2019-11-16T18:00:00Z,2020-01-15T12:00:00Z,2020-01-15T18:00:00Z,2020-02-14T12:00:00Z,train
1106,2019-11-17T00:00:00Z,2020-01-15T18:00:00Z,2020-01-16T00:00:00Z,2020-02-14T18:00:00Z,train
1107,2019-11-17T06:00:00Z,2020-01-16T00:00:00Z,2020-01-16T06:00:00Z,2020-02-15T00:00:00Z,train
1108,2019-11-17T12:00:00Z,2020-01-16T06:00:00Z,2020-01-16T12:00:00Z,2020-02-15T06:00:00Z,train
1109,2019-11-17T18:00:00Z,2020-01-16T12:00:00Z,2020-01-16T18:00:00Z,2020-02-15T12:00:00Z,train
1110,2019-11-18T00:00:00Z,2020-01-16T18:00:00Z,2020-01-17T00:00:00Z,2020-02-15T18:00:00Z,train
1111,2019-11-18T06:00:00Z,2020-01-17T00:00:00Z,2020-01-17T06:00:00Z,2020-02-16T00:00:00Z,train
1112,2019-11-18T12:00:00Z,2020-01-17T06:00:00Z,2020-01-17T12:00:00Z,2020-02-16T06:00:00Z,train
1113,2019-11-18T18:00:00Z,2020-01-17T12:00:00Z,2020-01-17T18:00:00Z,2020-02-16T12:00:00Z,train
1114,2019-11-19T00:00:00Z,2020-01-17T18:00:00Z,2020-01-18T00:00:00Z,2020-02-16T18:00:00Z,train
1115,2019-11-19T06:00:00Z,2020-01-18T00:00:00Z,2020-01-18T06:00:00Z,2020-02-17T00:00:00Z,train
1116,2019-11-19T12:00:00Z,2020-01-18T06:00:00Z,2020-01-18T12:00:00Z,2020-02-17T06:00:00Z,train
1117,2019-11-19T18:00:00Z,2020-01-18T12:00:00Z,2020-01-18T18:00:00Z,2020-02-17T12:00:00Z,train
1118,2019-11-20T00:00:00Z,2020-01-18T18:00:00Z,2020-01-19T00:00:00Z,2020-02-17T18:00:00Z,train
1119,2019-11-20T06:00:00Z,2020-01-19T00:00:00Z,2020-01-19T06:00:00Z,2020-02-18T00:00:00Z,train
1120,2019-11-20T12:00:00Z,2020-01-19T06:00:00Z,2020-01-19T12:00:00Z,2020-02-18T06:00:00Z,train
1121,2019-11-20T18:00:00Z,2020-01-19T12:00:00Z,2020-01-19T18:00:00Z,2020-02-18T12:00:00Z,train
1122,2019-11-21T00:00:00Z,2020-01-19T18:00:00Z,2020-01-20T00:00:00Z,2020-02-18T18:00:00Z,train
1123,2019-11-21T06:00:00Z,2020-01-20T00:00:00Z,2020-01-20T06:00:00Z,2020-02-19T00:00:00Z,train
1124,2020-02-19T18:00:00Z,2020-04-19T12:00:00Z,2020-04-19T18:00:00Z,2020-05-19T12:00:00Z,train
1125,2020-02-20T00:00:00Z,2020-04-19T18:00:00Z,2020-04-20T00:00:00Z,2020-05-19T18:00:00Z,train
1126,2020-02-20T06:00:00Z,2020-04-20T00:00:00Z,2020-04-20T06:00:00Z,2020-05-20T00:00:00Z,train
1127,2020-02-20T12:00:00Z,2020-04-20T06:00:00Z,2020-04-20T12:00:00Z,2020-05-20T06:00:00Z,train
1128,2020-02-20T18:00:00Z,2020-04-20T12:00:00Z,2020-04-20T18:00:00Z,2020-05-20T12:00:00Z,train
1129,2020-02-21T00:00:00Z,2020-04-20T18:00:00Z,2020-04-21T00:00:00Z,2020-05-20T18:00:00Z,train
1130,2020-02-21T06:00:00Z,2020-04-21T00:00:00Z,2020-04-21T06:00:00Z,2020-05-21T00:00:00Z,train
1131,2020-02-21T12:00:00Z,2020-04-21T06:00:00Z,2020-04-21T12:00:00Z,2020-05-21T06:00:00Z,train
1132,2020-02-21T18:00:00Z,2020-04-21T12:00:00Z,2020-04-21T18:00:00Z,2020-05-21T12:00:00Z,train
1133,2020-02-22T00:00:00Z,2020-04-21T18:00:00Z,2020-04-22T00:00:00Z,2020-05-21T18:00:00Z,train
1134,2020-02-22T06:00:00Z,2020-04-22T00:00:00Z,2020-04-22T06:00:00Z,2020-05-22T00:00:00Z,train
1135,2020-02-22T12:00:00Z,2020-04-22T06:00:00Z,2020-04-22T12:00:00Z,2020-05-22T06:00:00Z,train
1136,2020-02-22T18:00:00Z,2020-04-22T12:00:00Z,2020-04-22T18:00:00Z,2020-05-22T12:00:00Z,train
1137,2020-02-23T00:00:00Z,2020-04-22T18:00:00Z,2020-04-23T00:00:00Z,2020-05-22T18:00:00Z,train
1138,2020-02-23T06:00:00Z,2020-04-23T00:00:00Z,2020-04-23T06:00:00Z,2020-05-23T00:00:00Z,train
1139,2020-02-23T12:00:00Z,2020-04-23T06:00:00Z,2020-04-23T12:00:00Z,2020-05-23T06:00:00Z,train
1140,2020-02-23T18:00:00Z,2020-04-23T12:00:00Z,2020-04-23T18:00:00Z,2020-05-23T12:00:00Z,train
1141,2020-02-24T00:00:00Z,2020-04-23T18:00:00Z,2020-04-24T00:00:00Z,2020-05-23T18:00:00Z,train
1142,2020-02-24T06:00:00Z,2020-04-24T00:00:00Z,2020-04-24T06:00:00Z,2020-05-24T00:00:00Z,train
1143,2020-02-24T12:00:00Z,2020-04-24T06:00:00Z,2020-04-24T12:00:00Z,2020-05-24T06:00:00Z,train
1144,2020-02-24T18:00:00Z,2020-04-24T12:00:00Z,2020-04-24T18:00:00Z,2020-05-24T12:00:00Z,train
1145,2020-02-25T00:00:00Z,2020-04-24T18:00:00Z,2020-04-25T00:00:00Z,2020-05-24T18:00:00Z,train
1146,2020-02-25T06:00:00Z,2020-04-25T00:00:00Z,2020-04-25T06:00:00Z,2020-05-25T00:00:00Z,train
1147,2020-02-25T12:00:00Z,2020-04-25T06:00:00Z,2020-04-25T12:00:00Z,2020-05-25T06:00:00Z,train
1148,2020-02-25T18:00:00Z,2020-04-25T12:00:00Z,2020-04-25T18:00:00Z,2020-05-25T12:00:00Z,train
1149,2020-02-26T00:00:00Z,2020-04-25T18:00:00Z,2020-04-26T00:00:00Z,2020-05-25T18:00:00Z,train
1150,2020-02-26T06:00:00Z,2020-04-26T00:00:00Z,2020-04-26T06:00:00Z,2020-05-26T00:00:00Z,train
1151,2020-02-26T12:00:00Z,2020-04-26T06:00:00Z,2020-04-26T12:00:00Z,2020-05-26T06:00:00Z,train
1152,2020-02-26T18:00:00Z,2020-04-26T12:00:00Z,2020-04-26T18:00:00Z,2020-05-26T12:00:00Z,train
1153,2020-02-27T00:00:00Z,2020-04-26T18:00:00Z,2020-04-27T00:00:00Z,2020-05-26T18:00:00Z,train
1154,2020-02-27T06:00:00Z,2020-04-27T00:00:00Z,2020-04-27T06:00:00Z,2020-05-27T00:00:00Z,train
1155,2020-02-27T12:00:00Z,2020-04-27T06:00:00Z,2020-04-27T12:00:00Z,2020-05-27T06:00:00Z,train
1156,2020-02-27T18:00:00Z,2020-04-27T12:00:00Z,2020-04-27T18:00:00Z,2020-05-27T12:00:00Z,train
1157,2020-02-28T00:00:00Z,2020-04-27T18:00:00Z,2020-04-28T00:00:00Z,2020-05-27T18:00:00Z,train
1158,2020-02-28T06:00:00Z,2020-04-28T00:00:00Z,2020-04-28T06:00:00Z,2020-05-28T00:00:00Z,train
1159,2020-02-28T12:00:00Z,2020-04-28T06:00:00Z,2020-04-28T12:00:00Z,2020-05-28T06:00:00Z,train
1160,2020-02-28T18:00:00Z,2020-04-28T12:00:00Z,2020-04-28T18:00:00Z,2020-05-28T12:00:00Z,train
1161,2020-02-29T00:00:00Z,2020-04-28T18:00:00Z,2020-04-29T00:00:00Z,2020-05-28T18:00:00Z,train
1162,2020-02-29T06:00:00Z,2020-04-29T00:00:00Z,2020-04-29T06:00:00Z,2020-05-29T00:00:00Z,train
1163,2020-02-29T12:00:00Z,2020-04-29T06:00:00Z,2020-04-29T12:00:00Z,2020-05-29T06:00:00Z,train
1164,2020-02-29T18:00:00Z,2020-04-29T12:00:00Z,2020-04-29T18:00:00Z,2020-05-29T12:00:00Z,train
1165,2020-03-01T00:00:00Z,2020-04-29T18:00:00Z,2020-04-30T00:00:00Z,2020-05-29T18:00:00Z,train
1166,2020-03-01T06:00:00Z,2020-04-30T00:00:00Z,2020-04-30T06:00:00Z,2020-05-30T00:00:00Z,train
1167,2020-03-01T12:00:00Z,2020-04-30T06:00:00Z,2020-04-30T12:00:00Z,2020-05-30T06:00:00Z,train
1168,2020-03-01T18:00:00Z,2020-04-30T12:00:00Z,2020-04-30T18:00:00Z,2020-05-30T12:00:00Z,train
1169,2020-03-02T00:00:00Z,2020-04-30T18:00:00Z,2020-05-01T00:00:00Z,2020-05-30T18:00:00Z,train
1170,2020-03-02T06:00:00Z,2020-05-01T00:00:00Z,2020-05-01T06:00:00Z,2020-05-31T00:00:00Z,train
1171,2020-03-02T12:00:00Z,2020-05-01T06:00:00Z,2020-05-01T12:00:00Z,2020-05-31T06:00:00Z,train
1172,2020-03-02T18:00:00Z,2020-05-01T12:00:00Z,2020-05-01T18:00:00Z,2020-05-31T12:00:00Z,train
1173,2020-03-03T00:00:00Z,2020-05-01T18:00:00Z,2020-05-02T00:00:00Z,2020-05-31T18:00:00Z,train
1174,2020-03-03T06:00:00Z,2020-05-02T00:00:00Z,2020-05-02T06:00:00Z,2020-06-01T00:00:00Z,train
1175,2020-03-03T12:00:00Z,2020-05-02T06:00:00Z,2020-05-02T12:00:00Z,2020-06-01T06:00:00Z,train
1176,2020-03-03T18:00:00Z,2020-05-02T12:00:00Z,2020-05-02T18:00:00Z,2020-06-01T12:00:00Z,train
1177,2020-03-04T00:00:00Z,2020-05-02T18:00:00Z,2020-05-03T00:00:00Z,2020-06-01T18:00:00Z,train
1178,2020-03-04T06:00:00Z,2020-05-03T00:00:00Z,2020-05-03T06:00:00Z,2020-06-02T00:00:00Z,train
1179,2020-03-04T12:00:00Z,2020-05-03T06:00:00Z,2020-05-03T12:00:00Z,2020-06-02T06:00:00Z,train
1180,2020-03-04T18:00:00Z,2020-05-03T12:00:00Z,2020-05-03T18:00:00Z,2020-06-02T12:00:00Z,train
1181,2020-03-05T00:00:00Z,2020-05-03T18:00:00Z,2020-05-04T00:00:00Z,2020-06-02T18:00:00Z,train
1182,2020-03-05T06:00:00Z,2020-05-04T00:00:00Z,2020-05-04T06:00:00Z,2020-06-03T00:00:00Z,train
1183,2020-03-05T12:00:00Z,2020-05-04T06:00:00Z,2020-05-04T12:00:00Z,2020-06-03T06:00:00Z,train
1184,2020-03-05T18:00:00Z,2020-05-04T12:00:00Z,2020-05-04T18:00:00Z,2020-06-03T12:00:00Z,train
1185,2020-03-06T00:00:00Z,2020-05-04T18:00:00Z,2020-05-05T00:00:00Z,2020-06-03T18:00:00Z,train
1186,2020-03-06T06:00:00Z,2020-05-05T00:00:00Z,2020-05-05T06:00:00Z,2020-06-04T00:00:00Z,train
1187,2020-03-06T12:00:00Z,2020-05-05T06:00:00Z,2020-05-05T12:00:00Z,2020-06-04T06:00:00Z,train
1188,2020-03-06T18:00:00Z,2020-05-05T12:00:00Z,2020-05-05T18:00:00Z,2020-06-04T12:00:00Z,train
1189,2020-03-07T00:00:00Z,2020-05-05T18:00:00Z,2020-05-06T00:00:00Z,2020-06-04T18:00:00Z,train
1190,2020-03-07T06:00:00Z,2020-05-06T00:00:00Z,2020-05-06T06:00:00Z,2020-06-05T00:00:00Z,train
1191,2020-03-07T12:00:00Z,2020-05-06T06:00:00Z,2020-05-06T12:00:00Z,2020-06-05T06:00:00Z,train
1192,2020-03-07T18:00:00Z,2020-05-06T12:00:00Z,2020-05-06T18:00:00Z,2020-06-05T12:00:00Z,train
1193,2020-03-08T00:00:00Z,2020-05-06T18:00:00Z,2020-05-07T00:00:00Z,2020-06-05T18:00:00Z,train
1194,2020-03-08T06:00:00Z,2020-05-07T00:00:00Z,2020-05-07T06:00:00Z,2020-06-06T00:00:00Z,train
1195,2020-03-08T12:00:00Z,2020-05-07T06:00:00Z,2020-05-07T12:00:00Z,2020-06-06T06:00:00Z,train
1196,2020-03-08T18:00:00Z,2020-05-07T12:00:00Z,2020-05-07T18:00:00Z,2020-06-06T12:00:00Z,train
1197,2020-03-09T00:00:00Z,2020-05-07T18:00:00Z,2020-05-08T00:00:00Z,2020-06-06T18:00:00Z,train
1198,2020-03-09T06:00:00Z,2020-05-08T00:00:00Z,2020-05-08T06:00:00Z,2020-06-07T00:00:00Z,train
1199,2020-03-09T12:00:00Z,2020-05-08T06:00:00Z,2020-05-08T12:00:00Z,2020-06-07T06:00:00Z,train
1200,2020-03-09T18:00:00Z,2020-05-08T12:00:00Z,2020-05-08T18:00:00Z,2020-06-07T12:00:00Z,train
1201,2020-03-10T00:00:00Z,2020-05-08T18:00:00Z,2020-05-09T00:00:00Z,2020-06-07T18:00:00Z,train
1202,2020-03-10T06:00:00Z,2020-05-09T00:00:00Z,2020-05-09T06:00:00Z,2020-06-08T00:00:00Z,train
1203,2020-03-10T12:00:00Z,2020-05-09T06:00:00Z,2020-05-09T12:00:00Z,2020-06-08T06:00:00Z,train
1204,2020-03-10T18:00:00Z,2020-05-09T12:00:00Z,2020-05-09T18:00:00Z,2020-06-08T12:00:00Z,train
1205,2020-03-11T00:00:00Z,2020-05-09T18:00:00Z,2020-05-10T00:00:00Z,2020-06-08T18:00:00Z,train
1206,2020-03-11T06:00:00Z,2020-05-10T00:00:00Z,2020-05-10T06:00:00Z,2020-06-09T00:00:00Z,train
1207,2020-03-11T12:00:00Z,2020-05-10T06:00:00Z,2020-05-10T12:00:00Z,2020-06-09T06:00:00Z,train
1208,2020-03-11T18:00:00Z,2020-05-10T12:00:00Z,2020-05-10T18:00:00Z,2020-06-09T12:00:00Z,train
1209,2020-03-12T00:00:00Z,2020-05-10T18:00:00Z,2020-05-11T00:00:00Z,2020-06-09T18:00:00Z,train
1210,2020-03-12T06:00:00Z,2020-05-11T00:00:00Z,2020-05-11T06:00:00Z,2020-06-10T00:00:00Z,train
1211,2020-03-12T12:00:00Z,2020-05-11T06:00:00Z,2020-05-11T12:00:00Z,2020-06-10T06:00:00Z,train
1212,2020-03-12T18:00:00Z,2020-05-11T12:00:00Z,2020-05-11T18:00:00Z,2020-06-10T12:00:00Z,train
1213,2020-03-13T00:00:00Z,2020-05-11T18:00:00Z,2020-05-12T00:00:00Z,2020-06-10T18:00:00Z,train
1214,2020-03-13T06:00:00Z,2020-05-12T00:00:00Z,2020-05-12T06:00:00Z,2020-06-11T00:00:00Z,train
1215,2020-03-13T12:00:00Z,2020-05-12T06:00:00Z,2020-05-12T12:00:00Z,2020-06-11T06:00:00Z,train
1216,2020-03-13T18:00:00Z,2020-05-12T12:00:00Z,2020-05-12T18:00:00Z,2020-06-11T12:00:00Z,train
1217,2020-03-14T00:00:00Z,2020-05-12T18:00:00Z,2020-05-13T00:00:00Z,2020-06-11T18:00:00Z,train
1218,2020-03-14T06:00:00Z,2020-05-13T00:00:00Z,2020-05-13T06:00:00Z,2020-06-12T00:00:00Z,train
1219,2020-03-14T12:00:00Z,2020-05-13T06:00:00Z,2020-05-13T12:00:00Z,2020-06-12T06:00:00Z,train
1220,2020-03-14T18:00:00Z,2020-05-13T12:00:00Z,2020-05-13T18:00:00Z,2020-06-12T12:00:00Z,train
1221,2020-03-15T00:00:00Z,2020-05-13T18:00:00Z,2020-05-14T00:00:00Z,2020-06-12T18:00:00Z,train
1222,2020-03-15T06:00:00Z,2020-05-14T00:00:00Z,2020-05-14T06:00:00Z,2020-06-13T00:00:00Z,train
1223,2020-03-15T12:00:00Z,2020-05-14T06:00:00Z,2020-05-14T12:00:00Z,2020-06-13T06:00:00Z,train
1224,2020-03-15T18:00:00Z,2020-05-14T12:00:00Z,2020-05-14T18:00:00Z,2020-06-13T12:00:00Z,train
1225,2020-03-16T00:00:00Z,2020-05-14T18:00:00Z,2020-05-15T00:00:00Z,2020-06-13T18:00:00Z,train
1226,2020-03-16T06:00:00Z,2020-05-15T00:00:00Z,2020-05-15T06:00:00Z,2020-06-14T00:00:00Z,train
1227,2020-03-16T12:00:00Z,2020-05-15T06:00:00Z,2020-05-15T12:00:00Z,2020-06-14T06:00:00Z,train
1228,2020-03-16T18:00:00Z,2020-05-15T12:00:00Z,2020-05-15T18:00:00Z,2020-06-14T12:00:00Z,train
1229,2020-03-17T00:00:00Z,2020-05-15T18:00:00Z,2020-05-16T00:00:00Z,2020-06-14T18:00:00Z,train
1230,2020-03-17T06:00:00Z,2020-05-16T00:00:00Z,2020-05-16T06:00:00Z,2020-06-15T00:00:00Z,train
1231,2020-03-17T12:00:00Z,2020-05-16T06:00:00Z,2020-05-16T12:00:00Z,2020-06-15T06:00:00Z,train
1232,2020-03-17T18:00:00Z,2020-05-16T12:00:00Z,2020-05-16T18:00:00Z,2020-06-15T12:00:00Z,train
1233,2020-03-18T00:00:00Z,2020-05-16T18:00:00Z,2020-05-17T00:00:00Z,2020-06-15T18:00:00Z,train
1234,2020-03-18T06:00:00Z,2020-05-17T00:00:00Z,2020-05-17T06:00:00Z,2020-06-16T00:00:00Z,train
1235,2020-03-18T12:00:00Z,2020-05-17T06:00:00Z,2020-05-17T12:00:00Z,2020-06-16T06:00:00Z,train
1236,2020-03-18T18:00:00Z,2020-05-17T12:00:00Z,2020-05-17T18:00:00Z,2020-06-16T12:00:00Z,train
1237,2020-03-19T00:00:00Z,2020-05-17T18:00:00Z,2020-05-18T00:00:00Z,2020-06-16T18:00:00Z,train
1238,2020-03-19T06:00:00Z,2020-05-18T00:00:00Z,2020-05-18T06:00:00Z,2020-06-17T00:00:00Z,train
1239,2020-03-19T12:00:00Z,2020-05-18T06:00:00Z,2020-05-18T12:00:00Z,2020-06-17T06:00:00Z,train
1240,2020-03-19T18:00:00Z,2020-05-18T12:00:00Z,2020-05-18T18:00:00Z,2020-06-17T12:00:00Z,train
1241,2020-03-20T00:00:00Z,2020-05-18T18:00:00Z,2020-05-19T00:00:00Z,2020-06-17T18:00:00Z,train
1242,2020-03-20T06:00:00Z,2020-05-19T00:00:00Z,2020-05-19T06:00:00Z,2020-06-18T00:00:00Z,train
1243,2020-03-20T12:00:00Z,2020-05-19T06:00:00Z,2020-05-19T12:00:00Z,2020-06-18T06:00:00Z,train
1244,2020-03-20T18:00:00Z,2020-05-19T12:00:00Z,2020-05-19T18:00:00Z,2020-06-18T12:00:00Z,train
1245,2020-03-21T00:00:00Z,2020-05-19T18:00:00Z,2020-05-20T00:00:00Z,2020-06-18T18:00:00Z,train
1246,2020-03-21T06:00:00Z,2020-05-20T00:00:00Z,2020-05-20T06:00:00Z,2020-06-19T00:00:00Z,train
1247,2020-03-21T12:00:00Z,2020-05-20T06:00:00Z,2020-05-20T12:00:00Z,2020-06-19T06:00:00Z,train
1248,2020-03-21T18:00:00Z,2020-05-20T12:00:00Z,2020-05-20T18:00:00Z,2020-06-19T12:00:00Z,train
1249,2020-03-22T00:00:00Z,2020-05-20T18:00:00Z,2020-05-21T00:00:00Z,2020-06-19T18:00:00Z,train
1250,2020-03-22T06:00:00Z,2020-05-21T00:00:00Z,2020-05-21T06:00:00Z,2020-06-20T00:00:00Z,train
1251,2020-03-22T12:00:00Z,2020-05-21T06:00:00Z,2020-05-21T12:00:00Z,2020-06-20T06:00:00Z,train
1252,2020-03-22T18:00:00Z,2020-05-21T12:00:00Z,2020-05-21T18:00:00Z,2020-06-20T12:00:00Z,train
1253,2020-03-23T00:00:00Z,2020-05-21T18:00:00Z,2020-05-22T00:00:00Z,2020-06-20T18:00:00Z,train
1254,2020-03-23T06:00:00Z,2020-05-22T00:00:00Z,2020-05-22T06:00:00Z,2020-06-21T00:00:00Z,train
1255,2020-03-23T12:00:00Z,2020-05-22T06:00:00Z,2020-05-22T12:00:00Z,2020-06-21T06:00:00Z,train
1256,2020-03-23T18:00:00Z,2020-05-22T12:00:00Z,2020-05-22T18:00:00Z,2020-06-21T12:00:00Z,train
1257,2020-03-24T00:00:00Z,2020-05-22T18:00:00Z,2020-05-23T00:00:00Z,2020-06-21T18:00:00Z,train
1258,2020-03-24T06:00:00Z,2020-05-23T00:00:00Z,2020-05-23T06:00:00Z,2020-06-22T00:00:00Z,train
1259,2020-03-24T12:00:00Z,2020-05-23T06:00:00Z,2020-05-23T12:00:00Z,2020-06-22T06:00:00Z,train
1260,2020-03-24T18:00:00Z,2020-05-23T12:00:00Z,2020-05-23T18:00:00Z,2020-06-22T12:00:00Z,train
1261,2020-03-25T00:00:00Z,2020-05-23T18:00:00Z,2020-05-24T00:00:00Z,2020-06-22T18:00:00Z,train
1262,2020-03-25T06:00:00Z,2020-05-24T00:00:00Z,2020-05-24T06:00:00Z,2020-06-23T00:00:00Z,train
1263,2020-03-25T12:00:00Z,2020-05-24T06:00:00Z,2020-05-24T12:00:00Z,2020-06-23T06:00:00Z,train
1264,2020-03-25T18:00:00Z,2020-05-24T12:00:00Z,2020-05-24T18:00:00Z,2020-06-23T12:00:00Z,train
1265,2020-03-26T00:00:00Z,2020-05-24T18:00:00Z,2020-05-25T00:00:00Z,2020-06-23T18:00:00Z,train
1266,2020-03-26T06:00:00Z,2020-05-25T00:00:00Z,2020-05-25T06:00:00Z,2020-06-24T00:00:00Z,train
1267,2020-03-26T12:00:00Z,2020-05-25T06:00:00Z,2020-05-25T12:00:00Z,2020-06-24T06:00:00Z,train
1268,2020-03-26T18:00:00Z,2020-05-25T12:00:00Z,2020-05-25T18:00:00Z,2020-06-24T12:00:00Z,train
1269,2020-03-27T00:00:00Z,2020-05-25T18:00:00Z,2020-05-26T00:00:00Z,2020-06-24T18:00:00Z,train
1270,2020-03-27T06:00:00Z,2020-05-26T00:00:00Z,2020-05-26T06:00:00Z,2020-06-25T00:00:00Z,train
1271,2020-03-27T12:00:00Z,2020-05-26T06:00:00Z,2020-05-26T12:00:00Z,2020-06-25T06:00:00Z,train
1272,2020-03-27T18:00:00Z,2020-05-26T12:00:00Z,2020-05-26T18:00:00Z,2020-06-25T12:00:00Z,train
1273,2020-03-28T00:00:00Z,2020-05-26T18:00:00Z,2020-05-27T00:00:00Z,2020-06-25T18:00:00Z,train
1274,2020-03-28T06:00:00Z,2020-05-27T00:00:00Z,2020-05-27T06:00:00Z,2020-06-26T00:00:00Z,train
1275,2020-03-28T12:00:00Z,2020-05-27T06:00:00Z,2020-05-27T12:00:00Z,2020-06-26T06:00:00Z,train
1276,2020-03-28T18:00:00Z,2020-05-27T12:00:00Z,2020-05-27T18:00:00Z,2020-06-26T12:00:00Z,train
1277,2020-03-29T00:00:00Z,2020-05-27T18:00:00Z,2020-05-28T00:00:00Z,2020-06-26T18:00:00Z,train
1278,2020-03-29T06:00:00Z,2020-05-28T00:00:00Z,2020-05-28T06:00:00Z,2020-06-27T00:00:00Z,train
1279,2020-03-29T12:00:00Z,2020-05-28T06:00:00Z,2020-05-28T12:00:00Z,2020-06-27T06:00:00Z,train
1280,2020-03-29T18:00:00Z,2020-05-28T12:00:00Z,2020-05-28T18:00:00Z,2020-06-27T12:00:00Z,train
1281,2020-03-30T00:00:00Z,2020-05-28T18:00:00Z,2020-05-29T00:00:00Z,2020-06-27T18:00:00Z,train
1282,2020-03-30T06:00:00Z,2020-05-29T00:00:00Z,2020-05-29T06:00:00Z,2020-06-28T00:00:00Z,train
1283,2020-03-30T12:00:00Z,2020-05-29T06:00:00Z,2020-05-29T12:00:00Z,2020-06-28T06:00:00Z,train
1284,2020-03-30T18:00:00Z,2020-05-29T12:00:00Z,2020-05-29T18:00:00Z,2020-06-28T12:00:00Z,train
1285,2020-03-31T00:00:00Z,2020-05-29T18:00:00Z,2020-05-30T00:00:00Z,2020-06-28T18:00:00Z,train
1286,2020-03-31T06:00:00Z,2020-05-30T00:00:00Z,2020-05-30T06:00:00Z,2020-06-29T00:00:00Z,train
1287,2020-03-31T12:00:00Z,2020-05-30T06:00:00Z,2020-05-30T12:00:00Z,2020-06-29T06:00:00Z,train
1288,2020-03-31T18:00:00Z,2020-05-30T12:00:00Z,2020-05-30T18:00:00Z,2020-06-29T12:00:00Z,train
1289,2020-04-01T00:00:00Z,2020-05-30T18:00:00Z,2020-05-31T00:00:00Z,2020-06-29T18:00:00Z,train
1290,2020-04-01T06:00:00Z,2020-05-31T00:00:00Z,2020-05-31T06:00:00Z,2020-06-30T00:00:00Z,train
1291,2020-04-01T12:00:00Z,2020-05-31T06:00:00Z,2020-05-31T12:00:00Z,2020-06-30T06:00:00Z,train
1292,2020-04-01T18:00:00Z,2020-05-31T12:00:00Z,2020-05-31T18:00:00Z,2020-06-30T12:00:00Z,train
1293,2020-04-02T00:00:00Z,2020-05-31T18:00:00Z,2020-06-01T00:00:00Z,2020-06-30T18:00:00Z,train
1294,2020-04-02T06:00:00Z,2020-06-01T00:00:00Z,2020-06-01T06:00:00Z,2020-07-01T00:00:00Z,train
1295,2020-04-02T12:00:00Z,2020-06-01T06:00:00Z,2020-06-01T12:00:00Z,2020-07-01T06:00:00Z,train
1296,2020-04-02T18:00:00Z,2020-06-01T12:00:00Z,2020-06-01T18:00:00Z,2020-07-01T12:00:00Z,train
1297,2020-04-03T00:00:00Z,2020-06-01T18:00:00Z,2020-06-02T00:00:00Z,2020-07-01T18:00:00Z,train
1298,2020-04-03T06:00:00Z,2020-06-02T00:00:00Z,2020-06-02T06:00:00Z,2020-07-02T00:00:00Z,train
1299,2020-04-03T12:00:00Z,2020-06-02T06:00:00Z,2020-06-02T12:00:00Z,2020-07-02T06:00:00Z,train
1300,2020-04-03T18:00:00Z,2020-06-02T12:00:00Z,2020-06-02T18:00:00Z,2020-07-02T12:00:00Z,train
1301,2020-04-04T00:00:00Z,2020-06-02T18:00:00Z,2020-06-03T00:00:00Z,2020-07-02T18:00:00Z,train
1302,2020-04-04T06:00:00Z,2020-06-03T00:00:00Z,2020-06-03T06:00:00Z,2020-07-03T00:00:00Z,train
1303,2020-04-04T12:00:00Z,2020-06-03T06:00:00Z,2020-06-03T12:00:00Z,2020-07-03T06:00:00Z,train
1304,2020-04-04T18:00:00Z,2020-06-03T12:00:00Z,2020-06-03T18:00:00Z,2020-07-03T12:00:00Z,train
